"Latitude","Longitude","WaterDepth","SampleTop","SampleBase","Site","DatasetKey","SiteKey","SampleKey","Sampler","DataType","qtz","fld","mica","claymin","glauc","hvy_min","maf","gbbro","baslt","andest","granit","ign_rck","schst","bluschst","slte","chrt","dolmt","limstn","mudstn","sndstn","phspht","trrg","carb","glacl","artif_F","spoil_F","wood","ool","pelag","frm","bnth_frm","plnk_frm","ptr","nan","calc_ooz","sil_ooz","ooz","diat","rad","anmne_F","crlrf","crl","crl_dbr","sol_crl","sftcrl_F","shl","shl_dbr","bryz","brach","echndrm_F","echnd","asterd_F","ophiurd_F","holoth","snd_dollr","crinod_F","mlsc","biv","gstrpd","rzr_clm","oyst","scllp","scphpd","spng_F","crustac","shrmp_F","crab","brncl","annld_F","srpul","wrm_F","wrm_tbe_F","bioturb_F","burw_F","pit_F","fces","motl_F","crnalg","halmda","klp_F","plnt_F","seagrs_F","sft_alg_F","peat","orgcbn","gas","odr","h2s","defrmn_F","flasr_bed_F","gradd_F","lamintd_F","lenticlr_bed_F","planr_bed_F","ripl","scour","wvy_bed_F","lmp_F","mudlmp_F","nod_F","SamplePhase"
+37.15000, -74.75833,78,0,0,"1882",267,79219,78703,"-(NoCamera)","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 23.1,,,,,,,,,,, 76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+37.33667, -74.75833,56,0,-99,"1883",267,79220,78704,"-(NoCamera)","LTH", 56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+37.33667, -74.75833,56,0,0,"1883",267,79220,78705,"-(NoCamera)","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 53.8,,,,,,,,,  8.2,,,,,,, 38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+37.44500, -74.48667,406,0,-99,"1885",267,79222,78708,"-(NoCamera)","LTH", 14.3,,,,,,,,,,,,,,,,,,,,, 49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+37.44500, -74.48667,406,0,0,"1885",267,79222,78709,"-(NoCamera)","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+37.51500, -74.50167,64,0,-99,"1886",267,79223,78710,"-(NoCamera)","LTH", 63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 29.7,  6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+37.68167, -74.50833,60,0,-99,"1887",267,79224,78712,"-(NoCamera)","LTH", 31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+37.68167, -74.50833,60,0,-99,"1887",267,79224,78712,"-(NoCamera)","LTH.PET", 31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+37.68167, -74.50833,60,0,0,"1887",267,79224,78713,"-(NoCamera)","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15.3,,,, 51.1,,,,,, 33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+37.67500, -74.25000,107,0,-99,"1888",267,79225,78714,"-(NoCamera)","LTH", 93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+37.67500, -74.25000,107,0,0,"1888",267,79225,78715,"-(NoCamera)","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 51.6,,,,,,,,,,, 48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+37.84167, -74.27500,74,0,-99,"1889",267,79226,78716,"-(NoCamera)","LTH", 90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+37.84167, -74.27500,74,0,0,"1889",267,79226,78717,"-(NoCamera)","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 18.8, 14.4,,,,,,,,,,, 40.4,,,, 26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+38.00000, -74.25833,69,0,-99,"1890",267,79227,78718,"-(NoCamera)","LTH", 98.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.17000, -74.00500,79,0,-99,"1892 A Stn[1892 ]",267,79229,78722,"-(NoCamera)","LTH", 90.9,,,,,,,,,,,,,,,,,  9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," TOP=SURFACE:"
+38.17000, -74.00500,79,0,0,"1892 A Stn[1892 ]",267,79229,78723,"-(NoCamera)","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 23.1, 76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+38.17000, -74.00500,79,0,0,"1892 B Stn[1892 ]",267,79230,78725,"-(NoCamera)","BIO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 23.1, 76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+38.17333, -73.86000,495,0,0,"1893",267,79231,78727,"-(NoCamera)","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+38.17167, -73.76667,123,0,-99,"1894",267,79232,78728,"-(NoCamera)","LTH", 35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.17167, -73.76667,123,0,0,"1894",267,79232,78729,"-(NoCamera)","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 51.6,,,,,,,,,, 48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+38.35500, -73.77167,94,0,-99,"1895",267,79233,78730,"-(NoCamera)","LTH", 72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+38.35500, -73.77167,94,0,0,"1895",267,79233,78731,"-(NoCamera)","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 60.4, 39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+41.97000, -70.60667,8,0,0,"1896",267,79234,78733,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 47.1,,,, 31.0, 21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+42.17167, -70.70167,13,0,-99,"1897",267,79235,78734,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  0.6,,,,,,,,,,,,,""
+42.66800, -70.69283,7,0,0,"1900",267,79238,78741,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+42.81050, -70.87000,5,0,-99,"1901",267,79239,78742,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,  5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+43.84833, -69.64000,8,0,-99,"1902",267,79240,78744,"VanVeenGrab","LTH.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1.2,,,,,,,,,,,,,""
+44.34833, -68.31667,21,0,-99,"1903",267,79241,78745,"SmithMcIntyreGrab","LTH.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  0.6,,,,,,,,,,,,,""
+44.35717, -68.15667,47,0,0,"1904",267,79242,78747,"SmithMcIntyreGrab","BIO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+44.46783, -68.21133,18,0,0,"1905",267,79243,78749,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,  4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 40.9, 51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+44.31000, -68.52000,45,0,-99,"1906",267,79244,78751,"SmithMcIntyreGrab","LTH",,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gvl:"
+44.47000, -68.44583,15,0,0,"1907",267,79245,78755,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+44.18467, -68.51667,28,0,0,"1908",267,79246,78757,"SmithMcIntyreGrab","BIO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 47.1, 31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+44.14950, -68.72450,32,0,0,"1909",267,79247,78760,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 23.1,,,, 76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+44.30200, -68.78050,41,0,0,"1910",267,79248,78762,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 31.0, 21.9,,,,,,,,,,,,,,, 47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+44.16667, -68.99133,61,0,0,"1911",267,79249,78764,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,  9.5,,,,,,,,,,,,,,,,,,,,,,,,,,, 28.4,,,, 62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+44.47783, -68.79533,18,0,-99,"1913",267,79251,78767,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1.2,,,,,,,,,,,,,""
+44.60000, -68.82167,9,0,0,"1914",267,79252,78770,"SmithMcIntyreGrab","BIO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 39.6,,,,,,,,,,, 60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+43.96667, -69.17500,8,0,0,"1918",267,79256,78779,"SmithMcIntyreGrab","BIO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+43.94500, -69.41800,13,0,-99,"1919",267,79257,78780,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1.2,,,,,,,,,,,,,""
+43.94500, -69.41800,13,0,0,"1919",267,79257,78781,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,, 14.8,,,,,,,,,,,,,,,,,,,,,,,,,,, 12.0,,,, 41.7, 27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+44.01950, -69.82033,7,0,-99,"1922",267,79260,78786,"SmithMcIntyreGrab","LTH.TXR",,, 60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+43.75967, -69.78583,13,0,-99,"1923",267,79261,78787,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+43.75967, -69.78583,13,0,0,"1923",267,79261,78788,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+43.76000, -69.87383,15,0,-99,"1924",267,79262,78789,"SmithMcIntyreGrab","LTH",,, 14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+41.81000, -70.07167,8,0,0,"1929",267,79267,78800,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 39.6, 60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+41.50000, -71.22000,10,0,-99,"1931",267,79269,78805,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+41.50000, -71.22000,10,0,0,"1931",267,79269,78806,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 39.6,,,,,,,,,,, 60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+41.68883, -71.32500,6,0,-99,"1933",267,79271,78809,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 44.3,,,,,,,,,,,,,,,,""
+41.68883, -71.32500,6,0,0,"1933",267,79271,78811,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+41.47550, -71.40967,13,0,-99,"1935",267,79273,78814,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 34.2,,,,,,,,,,, 32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+41.47550, -71.40967,13,0,0,"1935",267,79273,78815,"SmithMcIntyreGrab","BIO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+41.33333, -71.56500,21,0,-99,"1936",267,79274,78816,"SmithMcIntyreGrab","LTH", 99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+41.33333, -71.56500,21,0,0,"1936",267,79274,78817,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+41.31000, -71.77667,16,0,0,"1937",267,79275,78820,"SmithMcIntyreGrab","BIO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+41.42217, -72.09300,3,0,-99,"1939",267,79277,78824,"VanVeenGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 51.5,,,,,,,,,,,,,,,,""
+41.42217, -72.09300,3,0,0,"1939",267,79277,78827,"VanVeenGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+41.38883, -72.41083,5,.08,-99,"1941",267,79279,78831,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,""
+41.17167, -72.50000,20,0,-99,"1942",267,79280,78833,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+41.17167, -72.50000,20,0,0,"1942",267,79280,78834,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 16.7,,,, 83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+41.22667, -72.76500,13,0,-99,"1943",267,79281,78835,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+41.10833, -72.74333,29,0,-99,"1944",267,79282,78839,"SmithMcIntyreGrab","LTH",,, 35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+41.00000, -72.99167,18,0,0,"1946",267,79284,78845,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+41.19333, -73.00000,11,0,0,"1947",267,79285,78847,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 60.4, 39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+41.02167, -73.25333,28,0,0,"1948",267,79286,78849,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+40.97333, -73.51833,23,0,0,"1949",267,79287,78852,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+40.90333, -73.69167,13,0,-99,"1950",267,79288,78853,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1.2,,,,,,,,,,,,,""
+40.90333, -73.69167,13,0,0,"1950",267,79288,78854,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,  9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+40.94583, -73.90867,13,0,0,"1951 A Stn[1951 ]",267,79289,78856,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+40.78133, -73.99583,16,0,0,"1952",267,79291,78861,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+40.48617, -74.14033,9,0,0,"1954",267,79293,78866,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 28.2,,,,,, 43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+40.50500, -74.31467,4,0,0,"1955",267,79294,78869,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+40.48467, -73.97050,9,0,-99,"1956",267,79295,78870,"SmithMcIntyreGrab","LTH", 27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+40.35333, -73.95283,14,0,-99,"1957",267,79296,78872,"SmithMcIntyreGrab","LTH",,,,,, 37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+40.21333, -73.97200,16,0,-99,"1958",267,79297,78874,"SmithMcIntyreGrab","LTH",,,,,, 33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+40.21333, -73.97200,16,0,0,"1958",267,79297,78875,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 23.1,,,,,,,,,,, 76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+39.99383, -74.03967,19,0,0,"1959",267,79298,78877,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+39.83583, -74.06750,12,0,0,"1960",267,79299,78879,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 31.0,,,,,,,,,,, 47.1, 21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+39.63167, -74.13717,15,0,.01,"1961",267,79300,78880,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.63167, -74.13717,15,.01,-99,"1961",267,79300,78881,"SmithMcIntyreGrab","LTH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
+39.63167, -74.13717,15,0,0,"1961",267,79300,78882,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+39.35467, -74.38883,7,0,0,"1962",267,79301,78884,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
+39.28283, -74.51633,13,0,0,"1963",267,79302,78886,"SmithMcIntyreGrab","BIO.TXR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 31.0, 21.9,,,,,,,, 47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"surface_view:"
