huc_8,hu_8_name,area_acres,area_sqkm,states,wsa_cpl_total_n_low_medium,wsa_cpl_total_n_medium_high,wsa_cpl_total_p_low_medium,wsa_cpl_total_p_medium_high,wsa_nap_total_n_low_medium,wsa_nap_total_n_medium_high,wsa_nap_total_p_low_medium,wsa_nap_total_p_medium_high,wsa_npl_total_n_low_medium,wsa_npl_total_n_medium_high,wsa_npl_total_p_low_medium,wsa_npl_total_p_medium_high,wsa_sap_total_n_low_medium,wsa_sap_total_n_medium_high,wsa_sap_total_p_low_medium,wsa_sap_total_p_medium_high,wsa_spl_total_n_low_medium,wsa_spl_total_n_medium_high,wsa_spl_total_p_low_medium,wsa_spl_total_p_medium_high,wsa_tpl_total_n_low_medium,wsa_tpl_total_n_medium_high,wsa_tpl_total_p_low_medium,wsa_tpl_total_p_medium_high,wsa_umw_total_n_low_medium,wsa_umw_total_n_medium_high,wsa_umw_total_p_low_medium,wsa_umw_total_p_medium_high,wsa_wmt_total_n_low_medium,wsa_wmt_total_n_medium_high,wsa_wmt_total_p_low_medium,wsa_wmt_total_p_medium_high,wsa_xer_total_n_low_medium,wsa_xer_total_n_medium_high,wsa_xer_total_p_low_medium,wsa_xer_total_p_medium_high,nla_cgp_total_n_low_medium,nla_cgp_total_n_medium_high,nla_cgp_total_p_low_medium,nla_cgp_total_p_medium_high,nla_cpe_total_n_low_medium,nla_cpe_total_n_medium_high,nla_cpe_total_p_low_medium,nla_cpe_total_p_medium_high,nla_gpm_total_n_low_medium,nla_gpm_total_n_medium_high,nla_gpm_total_p_low_medium,nla_gpm_total_p_medium_high,nla_gpn_total_n_low_medium,nla_gpn_total_n_medium_high,nla_gpn_total_p_low_medium,nla_gpn_total_p_medium_high,nla_ngl_total_n_low_medium,nla_ngl_total_n_medium_high,nla_ngl_total_p_low_medium,nla_ngl_total_p_medium_high,nla_sam_total_n_low_medium,nla_sam_total_n_medium_high,nla_sam_total_p_low_medium,nla_sam_total_p_medium_high,nla_sep_total_n_low_medium,nla_sep_total_n_medium_high,nla_sep_total_p_low_medium,nla_sep_total_p_medium_high,nla_sgl_total_n_low_medium,nla_sgl_total_n_medium_high,nla_sgl_total_p_low_medium,nla_sgl_total_p_medium_high,nla_tmp_total_n_low_medium,nla_tmp_total_n_medium_high,nla_tmp_total_p_low_medium,nla_tmp_total_p_medium_high,nla_wmt_total_n_low_medium,nla_wmt_total_n_medium_high,nla_wmt_total_p_low_medium,nla_wmt_total_p_medium_high,nla_xer_total_n_low_medium,nla_xer_total_n_medium_high,nla_xer_total_p_low_medium,nla_xer_total_p_medium_high,likely_to_discharge_n_or_p,has_n_limits,has_p_limits,has_n_monitoring_requirement,has_p_monitoring_requirement,has_n_dmr_data,has_p_dmr_data,nlcd11a,nlcd11p,nlcd12a,nlcd12p,nlcd21a,nlcd21p,nlcd22a,nlcd22p,nlcd23a,nlcd23p,nlcd24a,nlcd24p,nlcd31a,nlcd31p,nlcd41a,nlcd41p,nlcd42a,nlcd42p,nlcd43a,nlcd43p,nlcd52a,nlcd52p,nlcd71a,nlcd71p,nlcd81a,nlcd81p,nlcd82a,nlcd82p,nlcd90a,nlcd90p,nlcd95a,nlcd95p,attains_303d_count,attains_tmdl_count
10070003,Shields,547494.05054200000,2215.62958340000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,0,0,0,0,0,0,0,1.7712,0.0008,1.9035,0.0009,32.3550,0.0146,2.5524,0.0012,0.0981,0.0000,0.0144,0.0000,36.2079,0.0163,5.0571,0.0023,602.4960,0.2719,0.8586,0.0004,560.3283,0.2529,779.6637,0.3519,169.3026,0.0764,10.9800,0.0050,12.1950,0.0055,0.0675,0.0000,0,0
10070004,Upper Yellowstone-Lake Basin,1006491.61321000000,4073.12662387000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,22,3,1,13,11,14,12,17.3034,0.0042,0.0000,0.0000,61.7562,0.0152,39.7719,0.0098,41.4297,0.0102,15.3684,0.0038,14.9409,0.0037,0.6363,0.0002,287.6958,0.0706,0.0270,0.0000,808.8642,0.1986,1818.6633,0.4465,43.3161,0.0106,841.3812,0.2066,70.7220,0.0174,5.6151,0.0014,77,0
10070005,Stillwater,682958.41931700000,2763.83437696000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,3,1,1,3,2,3,2,13.9869,0.0051,8.1801,0.0030,4.5423,0.0016,0.7461,0.0003,0.1314,0.0000,0.0072,0.0000,74.7315,0.0270,11.1411,0.0040,703.3491,0.2545,0.9972,0.0004,819.6669,0.2966,979.3854,0.3543,59.9616,0.0217,30.3039,0.0110,53.9073,0.0195,2.8998,0.0010,56,0
10070006,Clarks Fork Yellowstone,1787307.87712000000,7232.97760636000,"MT,WY",0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,5,3,2,5,3,5,5,37.9422,0.0052,12.2040,0.0017,46.4832,0.0064,10.5111,0.0015,0.8091,0.0001,0.1368,0.0000,105.8247,0.0146,23.4360,0.0032,1322.6337,0.1829,5.2596,0.0007,3281.9256,0.4537,1800.1485,0.2489,229.5855,0.0317,207.1998,0.0286,101.2977,0.0140,47.7216,0.0066,145,0
10070007,Upper Yellowstone-Pompeys Pillar,1284308.85908000000,5197.41301221000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,1,12,13,14,14,14.5413,0.0028,0.0000,0.0000,62.7390,0.0121,35.6724,0.0069,12.6180,0.0024,3.4398,0.0007,20.7432,0.0040,0.6381,0.0001,205.7436,0.0396,0.0000,0.0000,694.0728,0.1335,3036.5523,0.5842,78.1848,0.0150,948.1221,0.1824,74.8782,0.0144,9.7155,0.0019,175,0
10070008,Pryor,390227.97259800000,1579.19641228000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,0,0,0,0,0,0,0,0.0738,0.0000,0.0000,0.0000,14.1993,0.0090,2.9889,0.0019,0.7029,0.0004,0.0072,0.0000,0.2079,0.0001,4.6629,0.0030,182.6388,0.1157,0.0045,0.0000,632.8854,0.4008,504.7506,0.3196,14.4612,0.0092,164.6190,0.1042,25.8273,0.0164,4.4730,0.0028,0,0
10080001,Upper Wind,1631629.89615000000,6602.97123502000,WY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,4,1,0,0,1,1,1,45.8838,0.0069,35.1684,0.0053,37.7613,0.0057,17.4330,0.0026,5.1102,0.0008,1.2177,0.0002,166.8078,0.0253,28.3428,0.0043,1478.1006,0.2239,11.1087,0.0017,3215.6946,0.4870,1212.8643,0.1837,151.5141,0.0229,14.4270,0.0022,103.1040,0.0156,77.8716,0.0118,0,35
10080002,Little Wind,713823.69319300000,2888.74169574000,WY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,6,1,0,3,5,4,5,16.8804,0.0058,1.2294,0.0004,24.1560,0.0084,3.5406,0.0012,0.4392,0.0002,0.0387,0.0000,17.2665,0.0060,12.7629,0.0044,301.3101,0.1043,3.3057,0.0011,1944.4293,0.6731,374.6961,0.1297,108.1485,0.0374,6.2712,0.0022,41.8905,0.0145,32.5314,0.0113,0,0
10080003,Popo Agie,514164.99220000000,2080.75168368000,WY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,1,0,0,1,1,1,1,10.7604,0.0052,1.1034,0.0005,20.1483,0.0097,5.4306,0.0026,1.5057,0.0007,0.2403,0.0001,8.7417,0.0042,31.7016,0.0152,480.1077,0.2307,1.6416,0.0008,1217.3841,0.5851,177.8229,0.0855,86.1930,0.0414,1.4337,0.0007,23.6124,0.0113,12.9240,0.0062,0,9
10080004,Muskrat,470641.00033500000,1904.61635605000,WY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,2286,48,130,0,0,0,0,0,0,0,0.2754,0.0001,0.0000,0.0000,0.5841,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.7796,0.0088,0.0144,0.0000,4.2489,0.0022,0.0000,0.0000,1458.2493,0.7656,412.8750,0.2168,0.2070,0.0001,0.1413,0.0001,1.5075,0.0008,9.8019,0.0051,0,0
10080005,Lower Wind,1091672.27962000000,4417.84051483000,WY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,1,0,0,1,1,1,1,75.1752,0.0170,0.0000,0.0000,42.3333,0.0096,15.6393,0.0035,0.4977,0.0001,0.0018,0.0000,25.0686,0.0057,1.0134,0.0002,43.6779,0.0099,0.1539,0.0000,2565.3492,0.5806,1269.9198,0.2874,227.3886,0.0515,54.2205,0.0123,43.6914,0.0099,54.0018,0.0122,0,0
10080006,Badwater,547958.60378700000,2217.50956349000,WY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,2286,48,130,0,0,0,0,0,0,0,1.5948,0.0007,0.0000,0.0000,9.9180,0.0045,2.7261,0.0012,0.3447,0.0002,0.0468,0.0000,32.2434,0.0145,0.4275,0.0002,50.4702,0.0228,0.0225,0.0000,1364.1480,0.6152,721.1907,0.3253,2.1456,0.0010,0.1629,0.0001,10.6605,0.0048,21.1860,0.0096,0,0
10080007,Upper Bighorn,2222492.00882000000,8994.10512086000,WY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,2,1,0,1,2,2,2,7.8255,0.0009,0.0000,0.0000,47.3895,0.0053,28.8171,0.0032,4.6575,0.0005,0.6984,0.0001,98.1423,0.0109,6.4953,0.0007,327.5730,0.0364,1.8738,0.0002,4911.6618,0.5461,3168.7389,0.3523,136.6767,0.0152,144.7218,0.0161,76.4163,0.0085,32.7321,0.0036,0,21
10080008,Nowood,1288021.39985000000,5212.43713012000,WY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,1,0,0,0,0,0,0,5.5683,0.0011,0.5319,0.0001,19.0692,0.0037,2.9349,0.0006,0.2520,0.0000,0.0000,0.0000,20.0583,0.0038,3.1824,0.0006,681.6699,0.1308,0.9540,0.0002,2660.3946,0.5104,1681.1406,0.3225,80.2035,0.0154,9.8847,0.0019,35.3277,0.0068,11.5794,0.0022,0,1
10080009,Greybull,735835.13645800000,2977.81883698000,WY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,0,0,0,0,0,0,0,5.1471,0.0017,0.7848,0.0003,13.3362,0.0045,7.3647,0.0025,0.2034,0.0001,0.0081,0.0000,138.4938,0.0465,7.6815,0.0026,328.5414,0.1103,6.5304,0.0022,1351.3455,0.4538,837.0036,0.2811,123.5052,0.0415,83.2437,0.0280,49.1373,0.0165,25.2837,0.0085,0,0
10080010,Big Horn Lake,1153221.52412000000,4666.92144421000,"MT,WY",0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,0,0,0,0,0,0,0,34.1901,0.0073,0.0108,0.0000,13.2282,0.0028,7.3539,0.0016,1.5039,0.0003,0.2142,0.0000,59.3154,0.0127,13.0086,0.0028,831.6954,0.1782,0.9720,0.0002,2003.3100,0.4293,1567.9881,0.3360,42.3009,0.0091,17.1486,0.0037,35.0136,0.0075,39.3606,0.0084,0,0
10080011,Dry,278995.40617300000,1129.05423344000,WY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,2286,48,130,1,1,0,0,1,1,1,1.5984,0.0014,0.0000,0.0000,7.6185,0.0067,5.9796,0.0053,0.2619,0.0002,0.0045,0.0000,19.2951,0.0171,0.1449,0.0001,1.7829,0.0016,0.0414,0.0000,620.9226,0.5500,397.6074,0.3522,8.3664,0.0074,44.2917,0.0392,9.0477,0.0080,11.9844,0.0106,0,0
10080012,North Fork Shoshone,546460.73420700000,2211.44790099000,WY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,0,0,0,0,0,0,0,17.7057,0.0080,5.8563,0.0026,3.2607,0.0015,1.4616,0.0007,0.1008,0.0000,0.0000,0.0000,92.6280,0.0419,3.1383,0.0014,1054.6515,0.4769,1.0791,0.0005,527.6547,0.2386,491.2272,0.2221,5.8041,0.0026,0.1917,0.0001,4.3686,0.0020,2.2320,0.0010,0,0
10080013,South Fork Shoshone,416303.92522000000,1684.72203760000,WY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,0,0,0,0,0,0,0,15.0327,0.0089,4.8123,0.0029,3.2589,0.0019,2.2464,0.0013,0.2106,0.0001,0.0162,0.0000,104.3280,0.0619,3.7305,0.0022,554.7555,0.3292,0.9729,0.0006,389.3913,0.2311,552.7359,0.3280,39.6135,0.0235,0.9063,0.0005,7.8372,0.0047,5.3100,0.0032,0,0
10080014,Shoshone,950284.86850300000,3845.66602181000,"MT,WY",0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,3,1,0,1,1,2,1,9.1980,0.0024,0.0000,0.0000,46.6065,0.0121,42.0282,0.0109,9.2601,0.0024,1.2501,0.0003,26.2215,0.0068,2.1060,0.0005,162.9684,0.0424,0.4491,0.0001,1656.9432,0.4309,1270.6830,0.3304,284.3982,0.0740,243.0666,0.0632,58.5333,0.0152,31.8375,0.0083,0,1
10080015,Lower Bighorn,1257072.06519000000,5087.18962944000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,1,0,0,1,1,1,1,10.5723,0.0021,0.0000,0.0000,32.7825,0.0064,14.0283,0.0028,3.0753,0.0006,0.5598,0.0001,3.6108,0.0007,15.3945,0.0030,316.6848,0.0622,0.0135,0.0000,1266.9687,0.2490,2559.3732,0.5031,76.2678,0.0150,602.2449,0.1184,162.6237,0.0320,21.5163,0.0042,40,0
10080016,Little Bighorn,830330.63643500000,3360.22851804000,"MT,WY",0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,0,0,0,0,0,0,0,1.7280,0.0005,0.0000,0.0000,21.6792,0.0065,9.6687,0.0029,2.1879,0.0007,0.0450,0.0000,2.4525,0.0007,44.9082,0.0134,569.7045,0.1695,0.2016,0.0001,1073.5389,0.3195,1174.4568,0.3495,76.5666,0.0228,152.7030,0.0454,179.6067,0.0534,37.9584,0.0113,0,0
10090101,Upper Tongue,1621586.24073000000,6562.32600781000,"MT,WY",0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,10,3,1,5,5,6,5,9.6381,0.0015,0.0000,0.0000,44.0028,0.0067,15.5610,0.0024,5.3415,0.0008,1.3347,0.0002,30.6639,0.0047,30.9960,0.0047,1233.2502,0.1879,1.1691,0.0002,2348.6967,0.3579,2468.3841,0.3761,124.7328,0.0190,55.4787,0.0085,153.9828,0.0235,37.0962,0.0057,29,15
10090102,Lower Tongue,1838441.83524000000,7439.90937158000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9475,0.0004,0.0000,0.0000,23.4000,0.0031,4.3911,0.0006,0.7848,0.0001,0.0315,0.0000,7.5537,0.0010,1.6317,0.0002,1325.5875,0.1782,0.0000,0.0000,2267.3061,0.3048,3547.5039,0.4768,27.5139,0.0037,86.6331,0.0116,101.3931,0.0136,42.9588,0.0058,0,0
10090201,Middle Fork Powder,628073.27751800000,2541.72211156000,WY,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,0,0,0,0,0,0,0,0.4473,0.0002,0.0000,0.0000,3.6243,0.0014,1.4544,0.0006,0.1098,0.0000,0.0000,0.0000,21.0771,0.0083,0.9945,0.0004,428.8167,0.1687,0.1791,0.0001,1083.3759,0.4262,937.6218,0.3689,14.9121,0.0059,0.7362,0.0003,29.0025,0.0114,19.5210,0.0077,0,0
10090202,Upper Powder,1604966.27801000000,6495.06741197000,WY,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2375,0.0002,0.0000,0.0000,13.0707,0.0020,2.5956,0.0004,0.0234,0.0000,0.0000,0.0000,23.4846,0.0036,0.1062,0.0000,42.7815,0.0066,0.0315,0.0000,1518.9120,0.2339,4785.1128,0.7367,7.3449,0.0011,25.0965,0.0039,59.2317,0.0091,14.2407,0.0022,0,0
10090203,South Fork Powder,778722.29722600000,3151.37700086000,WY,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,462,36,70,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,2286,48,130,0,0,0,0,0,0,0,0.7596,0.0002,0.0000,0.0000,8.1801,0.0026,1.6704,0.0005,0.0270,0.0000,0.0000,0.0000,125.7264,0.0399,0.0603,0.0000,52.2873,0.0166,0.0000,0.0000,1718.9307,0.5455,1230.5115,0.3905,4.7691,0.0015,0.0369,0.0000,3.9942,0.0013,4.2453,0.0013,0,0
10090204,Salt,516241.48014900000,2089.15493139000,WY,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2043,0.0001,0.0000,0.0000,5.9796,0.0029,6.3666,0.0030,0.5472,0.0003,0.0126,0.0000,57.3003,0.0274,0.0144,0.0000,23.7834,0.0114,0.0162,0.0000,1217.4831,0.5827,770.7942,0.3689,0.0549,0.0000,0.0396,0.0000,4.5180,0.0022,2.1177,0.0010,0,0
10090205,Crazy Woman,611249.61267000000,2473.63916253000,WY,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,246,462,36,70,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,514,2286,48,130,0,0,0,0,0,0,0,1.2033,0.0005,0.0000,0.0000,9.2592,0.0037,3.5199,0.0014,0.1125,0.0000,0.0000,0.0000,5.5746,0.0023,3.2859,0.0013,370.4445,0.1497,0.2925,0.0001,783.9981,0.3169,1251.9216,0.5061,13.1013,0.0053,3.4119,0.0014,20.3688,0.0082,7.3638,0.0030,0,0
10090206,Clear,738665.54712700000,2989.27310139000,WY,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,229,14,36,0,0,0,0,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,380,15,19,0,0,0,0,1,0,0,0,0,0,0,18.0819,0.0060,1.0800,0.0004,19.2051,0.0064,6.1632,0.0021,2.0016,0.0007,0.2565,0.0001,3.3894,0.0011,8.7687,0.0029,585.1737,0.1958,0.0000,0.0000,816.4152,0.2731,1416.0861,0.4738,36.7632,0.0123,22.1004,0.0074,43.8597,0.0147,9.7047,0.0032,0,7
10090207,Middle Powder,681387.54967700000,2757.47729374000,"MT,WY",0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,3.7809,0.0014,0.0000,0.0000,5.7564,0.0021,1.7838,0.0006,0.3060,0.0001,0.0198,0.0000,9.8865,0.0036,0.0972,0.0000,278.7822,0.1011,0.0000,0.0000,903.2661,0.3276,1486.1268,0.5389,4.9860,0.0018,23.4783,0.0085,30.6369,0.0111,8.5347,0.0031,0,0
10090208,Little Powder,1298563.44022000000,5255.09924942000,"MT,WY",0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4742,0.0003,0.0000,0.0000,15.9615,0.0030,2.1816,0.0004,1.0665,0.0002,0.2466,0.0000,29.0655,0.0055,0.4770,0.0001,195.8958,0.0373,0.0090,0.0000,1697.0301,0.3229,3132.6003,0.5961,19.8828,0.0038,57.0276,0.0109,39.1320,0.0074,27.9459,0.0053,0,0
10090209,Lower Powder,1205311.45998000000,4877.72191370000,MT,0,0,0,0,0,0,0,0,948,1570,92,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,824,37,56,8647,9359,839,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9559,0.0018,0.0000,0.0000,12.4092,0.0025,3.5280,0.0007,0.1953,0.0000,0.0000,0.0000,2.3346,0.0005,0.7470,0.0002,159.0804,0.0326,0.0000,0.0000,1613.6712,0.3308,2887.8165,0.5920,4.2903,0.0009,101.9538,0.0209,56.3076,0.0115,26.8497,0.0055,0,0
